Order_ID,Customer_ID,Customer_Name,Age,Gender,c,Category,Sales,Order_Date
2318,2265,Customer_2318,30,Male,Peshawar,Grocery,74863,2022-04-07 13:00:00
2319,2347,Customer_2319,37,Male,Peshawar,Clothing,26285,2022-04-07 14:00:00
2320,1730,Customer_2320,52,Female,Peshawar,Grocery,57365,2022-04-07 15:00:00
2321,1191,Customer_2321,22,Male,Quetta,Grocery,7361,2022-04-07 16:00:00
2322,2040,Customer_2322,26,Male,Peshawar,Grocery,76840,2022-04-07 17:00:00
2323,1523,Customer_2323,46,Female,Karachi,Clothing,14479,2022-04-07 18:00:00
2324,1917,Customer_2324,23,Female,Karachi,Electronics,67333,2022-04-07 19:00:00
2325,1400,Customer_2325,42,Female,Peshawar,Grocery,857,2022-04-07 20:00:00
2326,2929,Customer_2326,48,Male,Islamabad,Furniture,47701,2022-04-07 21:00:00
2327,1885,Customer_2327,39,Female,Islamabad,Clothing,54754,2022-04-07 22:00:00
2328,1704,Customer_2328,19,Male,Islamabad,Furniture,11296,2022-04-07 23:00:00
2329,1021,Customer_2329,62,Male,Lahore,Grocery,23738,2022-04-08 00:00:00
2330,1473,Customer_2330,22,Female,Quetta,Clothing,51478,2022-04-08 01:00:00
2331,2143,Customer_2331,44,Male,Peshawar,Grocery,41383,2022-04-08 02:00:00
2332,1209,Customer_2332,42,Female,Lahore,Furniture,69896,2022-04-08 03:00:00
2333,1305,Customer_2333,25,Female,Islamabad,Clothing,4947,2022-04-08 04:00:00
2334,2293,Customer_2334,18,Male,Peshawar,Electronics,21023,2022-04-08 05:00:00
2335,1703,Customer_2335,37,Male,Lahore,Electronics,64579,2022-04-08 06:00:00
2336,1686,Customer_2336,61,Female,Karachi,Electronics,65323,2022-04-08 07:00:00
2337,1284,Customer_2337,40,Female,Islamabad,Grocery,49789,2022-04-08 08:00:00
2338,1715,Customer_2338,49,Female,Lahore,Clothing,5349,2022-04-08 09:00:00
2339,2699,Customer_2339,28,Female,Karachi,Furniture,25218,2022-04-08 10:00:00
2340,1762,Customer_2340,56,Female,Islamabad,Furniture,73502,2022-04-08 11:00:00
2341,2250,Customer_2341,64,Female,Quetta,Grocery,61477,2022-04-08 12:00:00
2342,1947,Customer_2342,41,Male,Islamabad,Grocery,27635,2022-04-08 13:00:00
2343,1380,Customer_2343,28,Male,Quetta,Furniture,30762,2022-04-08 14:00:00
2344,1459,Customer_2344,46,Male,Quetta,Clothing,35287,2022-04-08 15:00:00
2345,2030,Customer_2345,43,Male,Quetta,Grocery,16189,2022-04-08 16:00:00
2346,1028,Customer_2346,33,Female,Peshawar,Clothing,40360,2022-04-08 17:00:00
2347,1906,Customer_2347,52,Male,Peshawar,Furniture,50844,2022-04-08 18:00:00
2348,2056,Customer_2348,37,Male,Quetta,Clothing,68391,2022-04-08 19:00:00
2349,2669,Customer_2349,63,Female,Karachi,Electronics,52158,2022-04-08 20:00:00
2350,1878,Customer_2350,20,Male,Quetta,Furniture,66369,2022-04-08 21:00:00
2351,1078,Customer_2351,18,Female,Lahore,Electronics,35830,2022-04-08 22:00:00
2352,2951,Customer_2352,64,Female,Quetta,Furniture,60564,2022-04-08 23:00:00
2353,1946,Customer_2353,18,Female,Peshawar,Electronics,27514,2022-04-09 00:00:00
2354,1458,Customer_2354,34,Female,Peshawar,Clothing,35063,2022-04-09 01:00:00
2355,1569,Customer_2355,19,Female,Lahore,Furniture,15770,2022-04-09 02:00:00
2356,2561,Customer_2356,46,Male,Lahore,Furniture,31779,2022-04-09 03:00:00
2357,2505,Customer_2357,37,Male,Islamabad,Electronics,4157,2022-04-09 04:00:00
2358,2453,Customer_2358,23,Male,Karachi,Clothing,69273,2022-04-09 05:00:00
2359,1737,Customer_2359,25,Female,Karachi,Furniture,1527,2022-04-09 06:00:00
2360,2308,Customer_2360,46,Male,Karachi,Grocery,14699,2022-04-09 07:00:00
2361,1515,Customer_2361,50,Male,Peshawar,Electronics,45454,2022-04-09 08:00:00
2362,2122,Customer_2362,20,Male,Karachi,Furniture,79817,2022-04-09 09:00:00
2363,1396,Customer_2363,52,Male,Islamabad,Clothing,15620,2022-04-09 10:00:00
2364,2512,Customer_2364,22,Female,Islamabad,Clothing,57312,2022-04-09 11:00:00
2365,1038,Customer_2365,44,Male,Karachi,Clothing,6483,2022-04-09 12:00:00
2366,2294,Customer_2366,61,Female,Lahore,Clothing,67129,2022-04-09 13:00:00
2367,1886,Customer_2367,29,Female,Islamabad,Electronics,70825,2022-04-09 14:00:00
2368,1796,Customer_2368,37,Male,Lahore,Furniture,3412,2022-04-09 15:00:00
2369,1156,Customer_2369,62,Female,Peshawar,Electronics,48379,2022-04-09 16:00:00
2370,2098,Customer_2370,37,Female,Islamabad,Electronics,22373,2022-04-09 17:00:00
2371,1883,Customer_2371,26,Female,Lahore,Clothing,14832,2022-04-09 18:00:00
2372,2823,Customer_2372,56,Female,Karachi,Grocery,17064,2022-04-09 19:00:00
2373,2153,Customer_2373,21,Female,Peshawar,Clothing,78295,2022-04-09 20:00:00
2374,2710,Customer_2374,36,Female,Quetta,Grocery,21026,2022-04-09 21:00:00
2375,1973,Customer_2375,55,Female,Quetta,Electronics,65981,2022-04-09 22:00:00
2376,2107,Customer_2376,44,Male,Karachi,Clothing,53275,2022-04-09 23:00:00
2377,2045,Customer_2377,62,Male,Peshawar,Clothing,16506,2022-04-10 00:00:00
2378,2482,Customer_2378,60,Female,Peshawar,Electronics,22143,2022-04-10 01:00:00
2379,2562,Customer_2379,30,Female,Peshawar,Clothing,63628,2022-04-10 02:00:00
2380,2730,Customer_2380,30,Male,Peshawar,Furniture,43023,2022-04-10 03:00:00
2381,1848,Customer_2381,39,Male,Quetta,Grocery,70720,2022-04-10 04:00:00
2382,2405,Customer_2382,45,Male,Lahore,Grocery,73890,2022-04-10 05:00:00
2383,1747,Customer_2383,64,Male,Peshawar,Grocery,53284,2022-04-10 06:00:00
2384,2463,Customer_2384,62,Female,Lahore,Clothing,60201,2022-04-10 07:00:00
2385,2627,Customer_2385,39,Female,Peshawar,Furniture,18446,2022-04-10 08:00:00
2386,1988,Customer_2386,60,Male,Islamabad,Clothing,13627,2022-04-10 09:00:00
2387,1020,Customer_2387,36,Male,Islamabad,Grocery,29904,2022-04-10 10:00:00
2388,1302,Customer_2388,25,Male,Islamabad,Clothing,17901,2022-04-10 11:00:00
2389,2999,Customer_2389,25,Male,Peshawar,Grocery,15928,2022-04-10 12:00:00
2390,1868,Customer_2390,59,Female,Lahore,Electronics,64872,2022-04-10 13:00:00
2391,2978,Customer_2391,43,Male,Quetta,Grocery,12471,2022-04-10 14:00:00
2392,1083,Customer_2392,43,Male,Karachi,Electronics,17065,2022-04-10 15:00:00
2393,2797,Customer_2393,40,Male,Quetta,Electronics,7329,2022-04-10 16:00:00
2394,2682,Customer_2394,60,Female,Peshawar,Electronics,76523,2022-04-10 17:00:00
2395,2976,Customer_2395,30,Female,Islamabad,Grocery,35935,2022-04-10 18:00:00
2396,2476,Customer_2396,45,Female,Islamabad,Furniture,39441,2022-04-10 19:00:00
2397,2410,Customer_2397,26,Male,Lahore,Grocery,42959,2022-04-10 20:00:00
2398,2530,Customer_2398,37,Male,Peshawar,Clothing,48476,2022-04-10 21:00:00
2399,2280,Customer_2399,36,Male,Quetta,Clothing,79699,2022-04-10 22:00:00
2400,1569,Customer_2400,56,Female,Peshawar,Furniture,9676,2022-04-10 23:00:00
2401,2915,Customer_2401,29,Female,Peshawar,Furniture,52016,2022-04-11 00:00:00
2402,1933,Customer_2402,32,Male,Islamabad,Furniture,15572,2022-04-11 01:00:00
2403,2550,Customer_2403,48,Male,Quetta,Electronics,71552,2022-04-11 02:00:00
2404,2185,Customer_2404,31,Female,Karachi,Furniture,20189,2022-04-11 03:00:00
2405,2980,Customer_2405,28,Male,Islamabad,Furniture,19099,2022-04-11 04:00:00
2406,2186,Customer_2406,43,Male,Quetta,Furniture,35888,2022-04-11 05:00:00
2407,2855,Customer_2407,59,Male,Lahore,Grocery,51103,2022-04-11 06:00:00
2408,2008,Customer_2408,44,Female,Islamabad,Clothing,75236,2022-04-11 07:00:00
2409,1792,Customer_2409,28,Male,Lahore,Clothing,26289,2022-04-11 08:00:00
2410,1791,Customer_2410,55,Male,Islamabad,Furniture,77932,2022-04-11 09:00:00
2411,2547,Customer_2411,51,Male,Peshawar,Clothing,52782,2022-04-11 10:00:00
2412,2809,Customer_2412,60,Male,Quetta,Grocery,33964,2022-04-11 11:00:00
2413,2294,Customer_2413,36,Female,Lahore,Clothing,68306,2022-04-11 12:00:00
2414,1491,Customer_2414,23,Female,Islamabad,Electronics,42494,2022-04-11 13:00:00
2415,1207,Customer_2415,63,Female,Lahore,Grocery,26094,2022-04-11 14:00:00
2416,2562,Customer_2416,55,Male,Islamabad,Clothing,53063,2022-04-11 15:00:00
2417,2607,Customer_2417,59,Female,Islamabad,Clothing,28886,2022-04-11 16:00:00
2418,2083,Customer_2418,45,Male,Karachi,Grocery,67152,2022-04-11 17:00:00
2419,1429,Customer_2419,18,Female,Karachi,Clothing,18040,2022-04-11 18:00:00
2420,1984,Customer_2420,52,Male,Karachi,Clothing,34256,2022-04-11 19:00:00
2421,2680,Customer_2421,57,Female,Lahore,Furniture,43926,2022-04-11 20:00:00
2422,2628,Customer_2422,25,Female,Peshawar,Electronics,6087,2022-04-11 21:00:00
2423,2332,Customer_2423,64,Female,Islamabad,Grocery,49539,2022-04-11 22:00:00
2424,1519,Customer_2424,24,Male,Quetta,Furniture,10769,2022-04-11 23:00:00
2425,1590,Customer_2425,28,Male,Karachi,Clothing,6588,2022-04-12 00:00:00
2426,2050,Customer_2426,56,Male,Lahore,Grocery,42544,2022-04-12 01:00:00
2427,2709,Customer_2427,21,Female,Lahore,Grocery,27581,2022-04-12 02:00:00
2428,2585,Customer_2428,42,Male,Lahore,Electronics,61888,2022-04-12 03:00:00
2429,1198,Customer_2429,29,Male,Quetta,Electronics,11043,2022-04-12 04:00:00
2430,1386,Customer_2430,43,Male,Quetta,Grocery,3505,2022-04-12 05:00:00
2431,1348,Customer_2431,55,Male,Karachi,Electronics,37703,2022-04-12 06:00:00
2432,1959,Customer_2432,63,Male,Quetta,Electronics,16720,2022-04-12 07:00:00
2433,2963,Customer_2433,29,Male,Karachi,Clothing,33196,2022-04-12 08:00:00
2434,1692,Customer_2434,60,Female,Quetta,Electronics,46881,2022-04-12 09:00:00
2435,2559,Customer_2435,54,Female,Quetta,Electronics,48484,2022-04-12 10:00:00
2436,2851,Customer_2436,63,Male,Quetta,Furniture,576,2022-04-12 11:00:00
2437,1377,Customer_2437,41,Female,Karachi,Clothing,19446,2022-04-12 12:00:00
2438,1898,Customer_2438,33,Female,Islamabad,Clothing,23971,2022-04-12 13:00:00
2439,1915,Customer_2439,30,Male,Karachi,Grocery,62031,2022-04-12 14:00:00
2440,2581,Customer_2440,42,Male,Islamabad,Electronics,39238,2022-04-12 15:00:00
2441,1526,Customer_2441,21,Female,Lahore,Furniture,41220,2022-04-12 16:00:00
2442,2176,Customer_2442,28,Male,Lahore,Furniture,24940,2022-04-12 17:00:00
2443,1733,Customer_2443,49,Female,Karachi,Clothing,12362,2022-04-12 18:00:00
2444,1205,Customer_2444,24,Female,Islamabad,Electronics,68773,2022-04-12 19:00:00
2445,1454,Customer_2445,63,Female,Islamabad,Furniture,22288,2022-04-12 20:00:00
2446,2296,Customer_2446,28,Male,Islamabad,Grocery,26022,2022-04-12 21:00:00
2447,2917,Customer_2447,45,Female,Lahore,Electronics,70685,2022-04-12 22:00:00
2448,2259,Customer_2448,58,Male,Karachi,Electronics,69904,2022-04-12 23:00:00
2449,2875,Customer_2449,40,Male,Peshawar,Electronics,52789,2022-04-13 00:00:00
2450,2763,Customer_2450,62,Male,Islamabad,Furniture,8324,2022-04-13 01:00:00
2451,1520,Customer_2451,40,Male,Islamabad,Clothing,8299,2022-04-13 02:00:00
2452,2701,Customer_2452,45,Male,Peshawar,Clothing,45647,2022-04-13 03:00:00
2453,2967,Customer_2453,60,Female,Karachi,Grocery,9114,2022-04-13 04:00:00
2454,2016,Customer_2454,64,Male,Islamabad,Furniture,25647,2022-04-13 05:00:00
2455,1955,Customer_2455,43,Male,Karachi,Electronics,77137,2022-04-13 06:00:00
2456,2854,Customer_2456,42,Male,Islamabad,Grocery,21414,2022-04-13 07:00:00
2457,1725,Customer_2457,46,Male,Quetta,Grocery,64199,2022-04-13 08:00:00
2458,2013,Customer_2458,36,Male,Islamabad,Clothing,10115,2022-04-13 09:00:00
2459,1500,Customer_2459,50,Female,Quetta,Electronics,51285,2022-04-13 10:00:00
2460,1116,Customer_2460,53,Male,Karachi,Electronics,58311,2022-04-13 11:00:00
2461,1385,Customer_2461,31,Male,Islamabad,Furniture,79517,2022-04-13 12:00:00
2462,2367,Customer_2462,31,Female,Lahore,Furniture,47398,2022-04-13 13:00:00
2463,1583,Customer_2463,52,Male,Lahore,Furniture,56005,2022-04-13 14:00:00
2464,1394,Customer_2464,47,Female,Peshawar,Grocery,76531,2022-04-13 15:00:00
2465,2087,Customer_2465,45,Female,Lahore,Electronics,646,2022-04-13 16:00:00
2466,2740,Customer_2466,34,Female,Quetta,Clothing,40775,2022-04-13 17:00:00
2467,1720,Customer_2467,20,Female,Lahore,Grocery,16477,2022-04-13 18:00:00
2468,1071,Customer_2468,33,Male,Lahore,Grocery,42065,2022-04-13 19:00:00
2469,2812,Customer_2469,63,Male,Lahore,Clothing,34445,2022-04-13 20:00:00
2470,1273,Customer_2470,47,Female,Islamabad,Clothing,3094,2022-04-13 21:00:00
2471,2343,Customer_2471,46,Female,Peshawar,Furniture,77110,2022-04-13 22:00:00
2472,1337,Customer_2472,62,Male,Karachi,Clothing,58155,2022-04-13 23:00:00
2473,2389,Customer_2473,32,Female,Peshawar,Clothing,27931,2022-04-14 00:00:00
2474,2518,Customer_2474,63,Female,Quetta,Clothing,28071,2022-04-14 01:00:00
2475,1606,Customer_2475,42,Female,Islamabad,Clothing,66471,2022-04-14 02:00:00
2476,1165,Customer_2476,55,Male,Islamabad,Furniture,62297,2022-04-14 03:00:00
2477,2567,Customer_2477,59,Female,Lahore,Grocery,44437,2022-04-14 04:00:00
2478,1010,Customer_2478,64,Male,Lahore,Electronics,60143,2022-04-14 05:00:00
2479,2324,Customer_2479,55,Male,Quetta,Electronics,60551,2022-04-14 06:00:00
2480,1728,Customer_2480,40,Male,Islamabad,Grocery,68402,2022-04-14 07:00:00
2481,1800,Customer_2481,42,Female,Karachi,Electronics,78403,2022-04-14 08:00:00
2482,1101,Customer_2482,59,Female,Peshawar,Electronics,77490,2022-04-14 09:00:00
2483,2448,Customer_2483,24,Male,Islamabad,Grocery,75704,2022-04-14 10:00:00
2484,2415,Customer_2484,39,Male,Karachi,Electronics,69451,2022-04-14 11:00:00
2485,1778,Customer_2485,34,Male,Karachi,Electronics,76268,2022-04-14 12:00:00
2486,1213,Customer_2486,35,Female,Peshawar,Grocery,29539,2022-04-14 13:00:00
2487,2714,Customer_2487,58,Female,Karachi,Electronics,26068,2022-04-14 14:00:00
2488,2111,Customer_2488,27,Male,Quetta,Clothing,37959,2022-04-14 15:00:00
2489,2576,Customer_2489,27,Male,Karachi,Grocery,8169,2022-04-14 16:00:00
2490,1400,Customer_2490,24,Female,Quetta,Furniture,36016,2022-04-14 17:00:00
2491,1587,Customer_2491,55,Male,Karachi,Electronics,62984,2022-04-14 18:00:00
2492,1888,Customer_2492,44,Female,Lahore,Furniture,68697,2022-04-14 19:00:00
2493,2069,Customer_2493,50,Female,Karachi,Electronics,23833,2022-04-14 20:00:00
2494,2695,Customer_2494,18,Male,Quetta,Clothing,56111,2022-04-14 21:00:00
2495,2486,Customer_2495,61,Male,Karachi,Grocery,48441,2022-04-14 22:00:00
2496,1591,Customer_2496,51,Female,Karachi,Furniture,39375,2022-04-14 23:00:00
2497,2333,Customer_2497,21,Female,Karachi,Grocery,13198,2022-04-15 00:00:00
2498,2109,Customer_2498,34,Female,Quetta,Furniture,62326,2022-04-15 01:00:00
2499,1091,Customer_2499,21,Female,Karachi,Electronics,31908,2022-04-15 02:00:00
2500,2683,Customer_2500,60,Female,Peshawar,Clothing,79345,2022-04-15 03:00:00
2501,1672,Customer_2501,43,Male,Peshawar,Furniture,15633,2022-04-15 04:00:00
2502,1713,Customer_2502,21,Female,Quetta,Furniture,74246,2022-04-15 05:00:00
2503,1935,Customer_2503,18,Female,Lahore,Clothing,36626,2022-04-15 06:00:00
2504,2951,Customer_2504,24,Female,Peshawar,Clothing,33543,2022-04-15 07:00:00
2505,1241,Customer_2505,47,Male,Islamabad,Clothing,4578,2022-04-15 08:00:00
2506,2888,Customer_2506,26,Male,Peshawar,Clothing,54406,2022-04-15 09:00:00
2507,1001,Customer_2507,52,Female,Islamabad,Clothing,11637,2022-04-15 10:00:00
2508,1224,Customer_2508,25,Female,Quetta,Grocery,29850,2022-04-15 11:00:00
2509,1800,Customer_2509,41,Male,Lahore,Electronics,5198,2022-04-15 12:00:00
2510,2768,Customer_2510,36,Male,Islamabad,Electronics,33632,2022-04-15 13:00:00
2511,2996,Customer_2511,53,Male,Islamabad,Furniture,10665,2022-04-15 14:00:00
2512,2949,Customer_2512,60,Male,Peshawar,Clothing,1294,2022-04-15 15:00:00
2513,2952,Customer_2513,44,Female,Islamabad,Grocery,14146,2022-04-15 16:00:00
2514,1588,Customer_2514,49,Male,Quetta,Grocery,6370,2022-04-15 17:00:00
2515,1115,Customer_2515,31,Female,Quetta,Furniture,31236,2022-04-15 18:00:00
2516,2689,Customer_2516,35,Female,Quetta,Clothing,58584,2022-04-15 19:00:00
2517,1917,Customer_2517,45,Male,Peshawar,Electronics,16711,2022-04-15 20:00:00
2518,2126,Customer_2518,46,Male,Lahore,Clothing,60038,2022-04-15 21:00:00
2519,1193,Customer_2519,33,Male,Peshawar,Grocery,7877,2022-04-15 22:00:00
2520,2189,Customer_2520,52,Male,Quetta,Clothing,9361,2022-04-15 23:00:00
2521,1870,Customer_2521,64,Female,Peshawar,Electronics,18321,2022-04-16 00:00:00
2522,1089,Customer_2522,48,Female,Quetta,Electronics,78988,2022-04-16 01:00:00
2523,2709,Customer_2523,21,Female,Karachi,Furniture,75083,2022-04-16 02:00:00
2524,1121,Customer_2524,54,Male,Karachi,Grocery,27453,2022-04-16 03:00:00
2525,1142,Customer_2525,34,Female,Islamabad,Clothing,37301,2022-04-16 04:00:00
2526,1993,Customer_2526,56,Male,Lahore,Clothing,18777,2022-04-16 05:00:00
2527,1105,Customer_2527,63,Female,Karachi,Furniture,23128,2022-04-16 06:00:00
2528,1886,Customer_2528,43,Male,Quetta,Furniture,28302,2022-04-16 07:00:00
2529,1427,Customer_2529,56,Female,Peshawar,Furniture,63997,2022-04-16 08:00:00
2530,2328,Customer_2530,58,Female,Peshawar,Grocery,70314,2022-04-16 09:00:00
2531,2895,Customer_2531,21,Male,Islamabad,Clothing,54202,2022-04-16 10:00:00
2532,2994,Customer_2532,47,Female,Peshawar,Furniture,29177,2022-04-16 11:00:00
2533,1316,Customer_2533,47,Female,Karachi,Grocery,8000,2022-04-16 12:00:00
2534,2986,Customer_2534,39,Male,Peshawar,Clothing,4515,2022-04-16 13:00:00
2535,1634,Customer_2535,28,Male,Karachi,Electronics,59312,2022-04-16 14:00:00
2536,2925,Customer_2536,19,Male,Karachi,Furniture,8326,2022-04-16 15:00:00
2537,1008,Customer_2537,61,Male,Lahore,Grocery,9701,2022-04-16 16:00:00
2538,1773,Customer_2538,29,Male,Islamabad,Clothing,29548,2022-04-16 17:00:00
2539,2096,Customer_2539,47,Female,Quetta,Clothing,20441,2022-04-16 18:00:00
2540,2382,Customer_2540,53,Male,Karachi,Furniture,58918,2022-04-16 19:00:00
2541,1222,Customer_2541,35,Female,Islamabad,Furniture,66189,2022-04-16 20:00:00
2542,2439,Customer_2542,43,Female,Quetta,Clothing,42041,2022-04-16 21:00:00
2543,1552,Customer_2543,24,Male,Peshawar,Grocery,50439,2022-04-16 22:00:00
2544,2393,Customer_2544,18,Female,Islamabad,Electronics,70922,2022-04-16 23:00:00
2545,1715,Customer_2545,43,Female,Islamabad,Clothing,24450,2022-04-17 00:00:00
2546,2287,Customer_2546,40,Male,Islamabad,Grocery,68303,2022-04-17 01:00:00
2547,2863,Customer_2547,43,Female,Peshawar,Furniture,21142,2022-04-17 02:00:00
2548,2713,Customer_2548,62,Male,Peshawar,Clothing,67006,2022-04-17 03:00:00
2549,2883,Customer_2549,23,Male,Islamabad,Furniture,42107,2022-04-17 04:00:00
2550,2341,Customer_2550,23,Male,Lahore,Electronics,31788,2022-04-17 05:00:00
2551,2107,Customer_2551,61,Female,Karachi,Furniture,14950,2022-04-17 06:00:00
2552,2341,Customer_2552,25,Female,Peshawar,Electronics,6118,2022-04-17 07:00:00
2553,1110,Customer_2553,41,Female,Lahore,Furniture,34763,2022-04-17 08:00:00
2554,1250,Customer_2554,39,Female,Peshawar,Furniture,68083,2022-04-17 09:00:00
2555,1382,Customer_2555,36,Male,Islamabad,Electronics,75400,2022-04-17 10:00:00
2556,1006,Customer_2556,54,Female,Lahore,Furniture,29294,2022-04-17 11:00:00
2557,1458,Customer_2557,35,Male,Quetta,Grocery,13591,2022-04-17 12:00:00
2558,2107,Customer_2558,48,Female,Karachi,Furniture,68922,2022-04-17 13:00:00
2559,1207,Customer_2559,54,Female,Karachi,Clothing,15661,2022-04-17 14:00:00
2560,1899,Customer_2560,47,Female,Peshawar,Furniture,4658,2022-04-17 15:00:00
2561,2413,Customer_2561,59,Female,Karachi,Grocery,28163,2022-04-17 16:00:00
2562,2337,Customer_2562,50,Female,Quetta,Clothing,7233,2022-04-17 17:00:00
2563,1021,Customer_2563,27,Male,Lahore,Grocery,32501,2022-04-17 18:00:00
2564,1409,Customer_2564,54,Female,Lahore,Clothing,39628,2022-04-17 19:00:00
2565,1894,Customer_2565,29,Female,Islamabad,Furniture,50130,2022-04-17 20:00:00
2566,1514,Customer_2566,47,Female,Lahore,Grocery,9829,2022-04-17 21:00:00
2567,2150,Customer_2567,44,Female,Peshawar,Furniture,53605,2022-04-17 22:00:00
2568,1808,Customer_2568,56,Male,Quetta,Clothing,63936,2022-04-17 23:00:00
2569,2723,Customer_2569,26,Female,Islamabad,Grocery,70079,2022-04-18 00:00:00
2570,1873,Customer_2570,38,Male,Peshawar,Electronics,14742,2022-04-18 01:00:00
2571,1013,Customer_2571,29,Female,Peshawar,Grocery,27633,2022-04-18 02:00:00
2572,1970,Customer_2572,46,Male,Peshawar,Furniture,25240,2022-04-18 03:00:00
2573,1977,Customer_2573,50,Male,Karachi,Electronics,31476,2022-04-18 04:00:00
2574,2013,Customer_2574,60,Male,Peshawar,Electronics,40567,2022-04-18 05:00:00
2575,2035,Customer_2575,32,Male,Karachi,Clothing,11731,2022-04-18 06:00:00
2576,1086,Customer_2576,19,Male,Lahore,Electronics,66605,2022-04-18 07:00:00
2577,2547,Customer_2577,56,Female,Karachi,Electronics,3828,2022-04-18 08:00:00
2578,1908,Customer_2578,61,Male,Peshawar,Clothing,25761,2022-04-18 09:00:00
2579,2560,Customer_2579,35,Female,Quetta,Grocery,25762,2022-04-18 10:00:00
2580,2324,Customer_2580,20,Male,Quetta,Furniture,3780,2022-04-18 11:00:00
2581,2266,Customer_2581,24,Male,Lahore,Grocery,32242,2022-04-18 12:00:00
2582,1121,Customer_2582,60,Female,Peshawar,Electronics,4090,2022-04-18 13:00:00
2583,2170,Customer_2583,35,Male,Karachi,Furniture,50726,2022-04-18 14:00:00
2584,2590,Customer_2584,61,Male,Quetta,Grocery,14070,2022-04-18 15:00:00
2585,1749,Customer_2585,55,Male,Islamabad,Furniture,10033,2022-04-18 16:00:00
2586,2379,Customer_2586,54,Male,Peshawar,Electronics,13866,2022-04-18 17:00:00
2587,1684,Customer_2587,50,Female,Peshawar,Grocery,76868,2022-04-18 18:00:00
2588,2927,Customer_2588,61,Male,Islamabad,Furniture,28825,2022-04-18 19:00:00
2589,2756,Customer_2589,48,Male,Quetta,Furniture,35298,2022-04-18 20:00:00
2590,2654,Customer_2590,28,Female,Islamabad,Grocery,39953,2022-04-18 21:00:00
2591,1308,Customer_2591,21,Female,Lahore,Grocery,23349,2022-04-18 22:00:00
2592,1694,Customer_2592,35,Male,Karachi,Electronics,56443,2022-04-18 23:00:00
2593,1287,Customer_2593,21,Male,Karachi,Clothing,6657,2022-04-19 00:00:00
2594,1306,Customer_2594,51,Female,Quetta,Furniture,30678,2022-04-19 01:00:00
2595,2835,Customer_2595,46,Male,Islamabad,Grocery,29530,2022-04-19 02:00:00
2596,2617,Customer_2596,41,Female,Peshawar,Grocery,51634,2022-04-19 03:00:00
2597,2989,Customer_2597,39,Male,Peshawar,Grocery,66229,2022-04-19 04:00:00
2598,1913,Customer_2598,19,Female,Peshawar,Furniture,8664,2022-04-19 05:00:00
2599,2746,Customer_2599,61,Female,Lahore,Electronics,1619,2022-04-19 06:00:00
2600,1661,Customer_2600,23,Female,Lahore,Clothing,13851,2022-04-19 07:00:00
2601,1548,Customer_2601,59,Male,Peshawar,Furniture,56563,2022-04-19 08:00:00
2602,2375,Customer_2602,42,Male,Quetta,Electronics,72576,2022-04-19 09:00:00
2603,1311,Customer_2603,38,Male,Lahore,Furniture,45662,2022-04-19 10:00:00
2604,1872,Customer_2604,33,Male,Lahore,Furniture,32260,2022-04-19 11:00:00
2605,2082,Customer_2605,48,Female,Karachi,Grocery,50178,2022-04-19 12:00:00
2606,2666,Customer_2606,31,Female,Karachi,Electronics,48128,2022-04-19 13:00:00
2607,1923,Customer_2607,56,Female,Quetta,Grocery,41239,2022-04-19 14:00:00
2608,2737,Customer_2608,45,Male,Lahore,Grocery,30238,2022-04-19 15:00:00
2609,1754,Customer_2609,49,Male,Lahore,Electronics,47421,2022-04-19 16:00:00
2610,1034,Customer_2610,45,Male,Islamabad,Grocery,61568,2022-04-19 17:00:00
2611,1444,Customer_2611,26,Female,Quetta,Grocery,24081,2022-04-19 18:00:00
2612,1092,Customer_2612,62,Male,Quetta,Clothing,21985,2022-04-19 19:00:00
2613,2973,Customer_2613,39,Male,Islamabad,Electronics,36794,2022-04-19 20:00:00
2614,2982,Customer_2614,49,Female,Islamabad,Electronics,53501,2022-04-19 21:00:00
2615,2230,Customer_2615,22,Female,Karachi,Grocery,2134,2022-04-19 22:00:00
2616,1352,Customer_2616,40,Male,Quetta,Grocery,44469,2022-04-19 23:00:00
2617,1902,Customer_2617,22,Female,Quetta,Electronics,593,2022-04-20 00:00:00
2618,2355,Customer_2618,59,Male,Islamabad,Electronics,28870,2022-04-20 01:00:00
2619,2840,Customer_2619,49,Female,Peshawar,Furniture,20250,2022-04-20 02:00:00
2620,1861,Customer_2620,27,Female,Peshawar,Electronics,16972,2022-04-20 03:00:00
2621,2748,Customer_2621,56,Female,Karachi,Furniture,19434,2022-04-20 04:00:00
2622,1158,Customer_2622,32,Male,Peshawar,Grocery,44274,2022-04-20 05:00:00
2623,2977,Customer_2623,24,Male,Peshawar,Clothing,39625,2022-04-20 06:00:00
2624,1956,Customer_2624,46,Male,Peshawar,Clothing,67481,2022-04-20 07:00:00
2625,1023,Customer_2625,64,Female,Lahore,Furniture,39603,2022-04-20 08:00:00
2626,1403,Customer_2626,20,Female,Karachi,Grocery,60585,2022-04-20 09:00:00
2627,1804,Customer_2627,36,Female,Islamabad,Grocery,57043,2022-04-20 10:00:00
2628,1515,Customer_2628,27,Female,Peshawar,Grocery,17438,2022-04-20 11:00:00
2629,1731,Customer_2629,45,Male,Lahore,Electronics,77992,2022-04-20 12:00:00
2630,2387,Customer_2630,46,Male,Peshawar,Grocery,52086,2022-04-20 13:00:00
2631,2405,Customer_2631,32,Male,Lahore,Electronics,58524,2022-04-20 14:00:00
